f10-1;0.02;66;144;2
f10-2;0.03;147;73;4
f10-3;0.02;167;77;4
f10-4;0.03;62;191;3
f10-5;0.03;147;197;6
f10-6;0.02;257;192;11
f10-7;0.02;262;182;11
f10-8;0.04;149;244;51
f10-9;0.04;166;243;51
f10-10;0.04;205;61;7
f10-11;0.04;199;124;8
f10-12;0.03;199;126;8
f10-13;0.03;258;80;9
f10-14;0.02;267;141;10
f10-15;0.03;323;60;12
f10-16;0.02;313;67;12
f10-17;0.04;320;180;14
f10-18;0.03;321;196;14
f10-19;0.02;318;133;13
f10-20;0.02;316;145;13
f10-21;0.02;375;182;16
f10-22;0.02;312;247;59
f10-23;0.04;325;243;59
f10-24;0.03;370;139;15
f10-25;0.02;473;196;19
f10-26;0.03;465;190;19
f10-27;0.04;576;79;20
f10-28;0.03;560;139;21
f10-29;0.04;636;144;24
f10-30;0.02;698;69;26
f10-31;0.02;689;82;26
f10-32;0.03;839;78;29
f10-33;0.02;836;64;29
f10-34;0.04;834;125;30
f10-35;0.03;841;182;31
f10-36;0.02;829;189;31
f10-37;0.03;701;225;76
f10-38;0.03;701;241;76
f10-39;0.03;881;192;33
f10-40;0.02;998;69;37
f10-41;0.02;944;242;88
f10-42;0.02;1007;144;38
f10-43;0.04;991;126;38
f10-44;0.02;1047;63;40
f10-45;0.03;1062;73;40
f10-46;0.02;1113;193;44
f10-47;0.03;1096;176;44
f10-48;0.04;1104;67;42
f10-49;0.03;1186;74;45
f10-50;0.04;1191;63;45
f10-51;0.02;1182;145;46
f10-52;0.03;1191;127;46
f10-53;0.04;1192;186;47
f10-54;0.02;1201;197;47
f10-55;0.03;71;305;49
f10-56;0.03;77;309;49
f10-57;0.04;158;289;52
f10-58;0.03;218;234;54
f10-59;0.04;212;228;54
f10-60;0.04;218;301;55
f10-61;0.03;220;310;55
f10-62;0.03;250;229;56
f10-63;0.02;260;310;57
f10-64;0.02;318;357;61
f10-65;0.04;253;420;110
f10-66;0.02;389;242;62
f10-67;0.03;372;237;62
f10-68;0.04;383;349;64
f10-69;0.02;389;350;64
f10-70;0.02;370;292;63
f10-71;0.02;464;294;66
f10-72;0.04;459;349;67
f10-73;0.02;473;365;67
f10-74;0.04;512;298;69
f10-75;0.04;521;308;69
f10-76;0.03;576;312;71
f10-77;0.04;565;419;121
f10-78;0.02;623;296;74
f10-79;0.02;700;364;78
f10-80;0.02;626;418;124
f10-81;0.04;687;291;77
f10-82;0.03;699;312;77
f10-83;0.03;766;351;81
f10-84;0.03;833;365;84
f10-85;0.04;841;360;84
f10-86;0.04;838;299;83
f10-87;0.02;834;294;83
f10-88;0.02;897;236;85
f10-89;0.03;876;232;85
f10-90;0.02;894;358;87
f10-91;0.04;893;353;87
f10-92;0.02;830;417;131
f10-93;0.04;844;416;131
f10-94;0.03;943;371;90
f10-95;0.03;933;350;90
f10-96;0.03;992;246;91
f10-97;0.04;1001;353;93
f10-98;0.03;947;420;136
f10-99;0.03;996;302;92
f10-100;0.02;1049;294;95
f10-101;0.03;1051;299;95
f10-102;0.02;1110;370;98
f10-103;0.04;1104;352;98
f10-104;0.02;997;410;139
f10-105;0.03;1007;428;139
f10-106;0.04;1106;289;97
f10-107;0.02;1179;243;99
f10-108;0.03;1101;411;144
f10-109;0.03;1113;411;144
f10-110;0.03;1180;426;147
f10-111;0.03;1192;427;147
f10-112;0.03;79;480;103
f10-113;0.03;62;477;103
f10-114;0.04;163;491;106
f10-115;0.02;79;528;104
f10-116;0.04;154;538;107
f10-117;0.03;145;538;107
f10-118;0.04;74;584;150
f10-119;0.04;163;575;152
f10-120;0.02;145;592;152
f10-121;0.02;203;487;109
f10-122;0.02;215;480;109
f10-123;0.04;257;482;111
f10-124;0.02;320;482;114
f10-125;0.03;316;495;114
f10-126;0.03;263;585;156
f10-127;0.03;250;595;156
f10-128;0.03;386;541;117
f10-129;0.03;329;596;158
f10-130;0.02;321;595;158
f10-131;0.04;472;492;119
f10-132;0.04;565;479;122
f10-133;0.02;564;490;122
f10-134;0.02;470;597;162
f10-135;0.03;636;487;125
f10-136;0.02;637;479;125
f10-137;0.04;639;547;126
f10-138;0.04;627;530;126
f10-139;0.02;690;547;129
f10-140;0.03;680;530;129
f10-141;0.02;626;594;168
f10-142;0.02;696;496;128
f10-143;0.02;679;484;128
f10-144;0.04;830;492;132
f10-145;0.04;833;478;132
f10-146;0.02;766;574;172
f10-147;0.02;782;577;172
f10-148;0.02;835;594;174
f10-149;0.04;840;587;174
f10-150;0.04;943;544;138
f10-151;0.02;932;527;138
f10-152;0.04;995;543;141
f10-153;0.04;1058;421;142
f10-154;0.03;1053;418;142
f10-155;0.04;1062;478;143
f10-156;0.02;1059;480;143
f10-157;0.03;1107;545;146
f10-158;0.02;1001;575;180
f10-159;0.03;1099;491;145
f10-160;0.04;1100;476;145
f10-161;0.02;1190;482;148
f10-162;0.02;1108;581;184
f10-163;0.02;1093;578;184
f10-164;0.04;75;662;151
f10-165;0.03;208;579;154
f10-166;0.03;219;578;154
f10-167;0.03;260;644;157
f10-168;0.04;311;645;159
f10-169;0.02;323;655;159
f10-170;0.02;377;588;160
f10-171;0.03;375;577;160
f10-172;0.04;384;642;161
f10-173;0.03;462;649;163
f10-174;0.02;526;596;164
f10-175;0.04;523;577;164
f10-176;0.04;526;643;165
f10-177;0.04;517;661;165
f10-178;0.02;579;640;167
f10-179;0.03;685;587;170
f10-180;0.03;689;597;170
f10-181;0.03;695;660;171
f10-182;0.02;785;660;173
f10-183;0.03;776;660;173
f10-184;0.03;843;641;175
f10-185;0.02;842;641;175
f10-186;0.03;893;649;177
f10-187;0.04;876;645;177
f10-188;0.04;930;642;179
f10-189;0.03;995;662;181
f10-190;0.02;1050;583;182
f10-191;0.04;1050;581;182
f10-192;0.04;1050;643;183
f10-193;0.03;1200;656;187
f10-194;0.02;1189;654;187
f10-195;0.04;840;60;29
f10-196;0.04;625;229;73
f10-197;0.04;638;133;24
f10-198;0.02;313;583;158
f10-199;0.03;517;648;165
f10-200;0.02;1011;359;93
f10-201;0.02;929;538;138
f10-202;0.03;1186;74;45
f10-203;0.02;1052;577;182
f10-204;0.03;768;651;173
f10-205;0.03;767;582;172
f10-206;0.03;531;591;164
f10-207;0.04;390;189;16
f10-208;0.02;880;644;177
f10-209;0.02;621;576;168
f10-210;0.03;261;300;57
f10-211;0.02;947;579;178
f10-212;0.02;271;246;56
f10-213;0.03;149;67;4
f10-214;0.04;476;130;18
f10-215;0.02;78;658;151
f10-216;0.04;889;242;85
f10-217;0.04;570;596;166
f10-218;0.03;1197;141;46
f10-219;0.02;883;181;33
f10-220;0.02;68;130;2
f10-221;0.04;66;290;49
f10-222;0.04;461;67;17
f10-223;0.02;690;136;27
f10-224;0.04;269;240;56
f10-225;0.04;998;368;93
f10-226;0.04;80;176;3
f10-227;0.03;946;368;90
f10-228;0.02;632;356;75
f10-229;0.04;579;312;71
f10-230;0.02;636;299;74
f10-231;0.04;216;643;155
f10-232;0.02;679;496;128
f10-233;0.03;253;295;57
f10-234;0.02;370;432;116
f10-235;0.04;845;487;132
f10-236;0.04;894;424;134
f10-237;0.02;1112;526;146
f10-238;0.02;571;188;22
f10-239;0.04;164;225;51
f10-240;0.03;79;312;49
f10-241;0.03;949;80;34
f10-242;0.03;266;577;156
f10-243;0.02;683;81;26
f10-244;0.04;1185;536;149
f10-245;0.03;391;575;160
f10-246;0.04;312;126;13
f10-247;0.02;572;239;70
f10-248;0.03;1197;641;187
f10-249;0.03;622;67;23
f10-250;0.03;315;146;13
