f6-1;0.02;63;73;1
f6-2;0.02;76;186;3
f6-3;0.03;168;137;5
f6-4;0.04;152;178;6
f6-5;0.03;165;183;6
f6-6;0.02;261;178;11
f6-7;0.02;205;76;7
f6-8;0.03;267;66;9
f6-9;0.02;259;72;9
f6-10;0.04;320;80;12
f6-11;0.02;332;63;12
f6-12;0.02;325;187;14
f6-13;0.03;328;188;14
f6-14;0.03;385;190;16
f6-15;0.02;458;174;19
f6-16;0.04;476;180;19
f6-17;0.02;476;74;17
f6-18;0.03;464;62;17
f6-19;0.02;567;71;20
f6-20;0.02;578;147;21
f6-21;0.04;581;144;21
f6-22;0.02;702;197;28
f6-23;0.03;687;194;28
f6-24;0.02;640;241;73
f6-25;0.04;638;246;73
f6-26;0.04;690;140;27
f6-27;0.02;829;134;30
f6-28;0.04;830;184;31
f6-29;0.03;848;188;31
f6-30;0.02;686;247;76
f6-31;0.03;884;178;33
f6-32;0.03;893;145;32
f6-33;0.04;936;175;36
f6-34;0.03;946;195;36
f6-35;0.03;949;128;35
f6-36;0.04;942;140;35
f6-37;0.03;1050;71;40
f6-38;0.03;1058;125;41
f6-39;0.03;1099;174;44
f6-40;0.02;1093;184;44
f6-41;0.04;1104;60;42
f6-42;0.04;1191;77;45
f6-43;0.03;1191;61;45
f6-44;0.04;1201;128;46
f6-45;0.02;1200;139;46
f6-46;0.02;1202;187;47
f6-47;0.03;1101;240;96
f6-48;0.03;71;227;48
f6-49;0.03;61;309;49
f6-50;0.02;75;308;49
f6-51;0.02;158;312;52
f6-52;0.03;152;308;52
f6-53;0.02;162;360;53
f6-54;0.04;267;349;58
f6-55;0.03;267;368;58
f6-56;0.02;161;409;105
f6-57;0.04;205;224;54
f6-58;0.03;221;231;54
f6-59;0.04;211;300;55
f6-60;0.04;259;234;56
f6-61;0.02;252;294;57
f6-62;0.03;271;312;57
f6-63;0.04;332;364;61
f6-64;0.04;251;421;110
f6-65;0.04;257;409;110
f6-66;0.03;376;366;64
f6-67;0.04;315;430;113
f6-68;0.04;320;409;113
f6-69;0.03;383;300;63
f6-70;0.04;461;241;65
f6-71;0.03;471;349;67
f6-72;0.04;567;350;72
f6-73;0.04;561;352;72
f6-74;0.02;466;429;118
f6-75;0.02;528;245;68
f6-76;0.02;517;290;69
f6-77;0.03;517;302;69
f6-78;0.04;582;242;70
f6-79;0.03;562;290;71
f6-80;0.04;576;295;71
f6-81;0.02;638;370;75
f6-82;0.02;639;290;74
f6-83;0.02;694;364;78
f6-84;0.03;690;368;78
f6-85;0.04;620;423;124
f6-86;0.02;684;307;77
f6-87;0.04;681;302;77
f6-88;0.04;777;312;80
f6-89;0.04;780;292;80
f6-90;0.03;783;355;81
f6-91;0.04;781;351;81
f6-92;0.04;687;431;127
f6-93;0.03;836;242;82
f6-94;0.04;827;294;83
f6-95;0.02;875;227;85
f6-96;0.02;883;289;86
f6-97;0.02;878;361;87
f6-98;0.03;946;363;90
f6-99;0.02;945;371;90
f6-100;0.02;1008;242;91
f6-101;0.04;997;356;93
f6-102;0.02;952;419;136
f6-103;0.02;1053;237;94
f6-104;0.03;1047;226;94
f6-105;0.04;1043;299;95
f6-106;0.02;1062;297;95
f6-107;0.04;1095;368;98
f6-108;0.02;1100;357;98
f6-109;0.02;996;431;139
f6-110;0.03;1187;304;100
f6-111;0.02;1113;420;144
f6-112;0.03;1197;426;147
f6-113;0.03;1198;420;147
f6-114;0.02;68;485;103
f6-115;0.04;59;489;103
f6-116;0.03;73;576;150
f6-117;0.04;65;588;150
f6-118;0.02;259;541;112
f6-119;0.04;165;592;152
f6-120;0.04;202;481;109
f6-121;0.02;213;486;109
f6-122;0.03;257;496;111
f6-123;0.04;270;496;111
f6-124;0.02;318;497;114
f6-125;0.04;315;533;115
f6-126;0.03;380;529;117
f6-127;0.02;386;544;117
f6-128;0.04;325;590;158
f6-129;0.03;455;539;120
f6-130;0.02;469;491;119
f6-131;0.04;457;482;119
f6-132;0.04;569;483;122
f6-133;0.04;572;526;123
f6-134;0.04;639;484;125
f6-135;0.04;628;526;126
f6-136;0.02;574;583;166
f6-137;0.03;564;592;166
f6-138;0.03;696;533;129
f6-139;0.03;688;475;128
f6-140;0.04;827;493;132
f6-141;0.04;837;486;132
f6-142;0.02;775;543;130
f6-143;0.02;776;597;172
f6-144;0.03;888;540;135
f6-145;0.02;931;539;138
f6-146;0.03;992;486;140
f6-147;0.04;990;542;141
f6-148;0.03;992;536;141
f6-149;0.03;944;592;178
f6-150;0.03;952;582;178
f6-151;0.04;1055;430;142
f6-152;0.03;1049;428;142
f6-153;0.04;999;589;180
f6-154;0.02;1094;492;145
f6-155;0.04;1093;496;145
f6-156;0.03;1194;497;148
f6-157;0.03;1189;529;149
f6-158;0.02;81;639;151
f6-159;0.02;72;645;151
f6-160;0.04;162;656;153
f6-161;0.03;207;578;154
f6-162;0.03;210;585;154
f6-163;0.03;220;660;155
f6-164;0.02;200;646;155
f6-165;0.02;266;647;157
f6-166;0.02;392;575;160
f6-167;0.04;380;654;161
f6-168;0.03;474;660;163
f6-169;0.04;514;574;164
f6-170;0.02;516;593;164
f6-171;0.03;679;640;171
f6-172;0.03;887;651;177
f6-173;0.04;892;642;177
f6-174;0.04;942;652;179
f6-175;0.02;949;643;179
f6-176;0.04;1012;648;181
f6-177;0.02;1009;646;181
f6-178;0.04;1061;583;182
f6-179;0.03;1039;592;182
f6-180;0.03;1056;640;183
f6-181;0.03;1061;652;183
f6-182;0.03;1101;662;185
f6-183;0.02;1094;662;185
f6-184;0.02;785;574;172
f6-185;0.03;63;125;2
f6-186;0.04;250;483;111
f6-187;0.03;779;642;173
f6-188;0.04;67;300;49
f6-189;0.02;691;185;28
f6-190;0.03;318;431;113
f6-191;0.04;1194;242;99
f6-192;0.03;1187;140;46
f6-193;0.03;1044;592;182
f6-194;0.03;60;141;2
f6-195;0.02;775;298;80
f6-196;0.02;777;544;130
f6-197;0.02;697;430;127
f6-198;0.04;372;588;160
f6-199;0.04;1044;305;95
f6-200;0.02;377;655;161
f6-201;0.03;319;420;113
f6-202;0.02;770;657;173
f6-203;0.02;318;128;13
f6-204;0.02;628;495;125
f6-205;0.03;528;662;165
f6-206;0.04;147;81;4
f6-207;0.02;1097;537;146
f6-208;0.04;771;649;173
f6-209;0.04;77;303;49
f6-210;0.03;147;485;106
f6-211;0.02;221;585;154
f6-212;0.04;73;147;2
f6-213;0.04;166;528;107
f6-214;0.03;1097;431;144
f6-215;0.02;774;299;80
f6-216;0.03;331;366;61
f6-217;0.03;250;180;11
f6-218;0.02;1008;184;39
f6-219;0.04;155;582;152
f6-220;0.03;254;290;57
f6-221;0.04;887;535;135
f6-222;0.03;312;655;159
f6-223;0.02;681;137;27
f6-224;0.04;213;245;54
f6-225;0.02;1008;491;140
f6-226;0.03;259;480;111
f6-227;0.02;993;246;91
f6-228;0.04;699;79;26
f6-229;0.04;270;589;156
f6-230;0.02;942;361;90
f6-231;0.02;77;490;103
f6-232;0.02;689;481;128
f6-233;0.02;769;244;79
f6-234;0.02;879;354;87
f6-235;0.02;476;591;162
f6-236;0.02;1006;539;141
f6-237;0.02;565;590;166
f6-238;0.03;327;76;12
f6-239;0.03;330;586;158
f6-240;0.02;1002;181;39
f6-241;0.02;459;69;17
f6-242;0.04;59;143;2
f6-243;0.03;270;309;57
f6-244;0.03;694;189;28
f6-245;0.02;1195;583;186
f6-246;0.02;1001;78;37
f6-247;0.03;934;361;90
f6-248;0.02;325;312;60
f6-249;0.04;386;432;116
f6-250;0.04;392;547;117
