f2-1;0.03;61;64;1
f2-2;0.02;62;146;2
f2-3;0.04;159;60;4
f2-4;0.04;147;141;5
f2-5;0.04;259;180;11
f2-6;0.03;266;186;11
f2-7;0.03;211;133;8
f2-8;0.02;249;75;9
f2-9;0.02;319;77;12
f2-10;0.03;327;63;12
f2-11;0.02;324;178;14
f2-12;0.03;369;193;16
f2-13;0.04;390;183;16
f2-14;0.02;317;240;59
f2-15;0.04;328;230;59
f2-16;0.03;375;126;15
f2-17;0.03;371;131;15
f2-18;0.04;469;193;19
f2-19;0.04;460;189;19
f2-20;0.02;475;132;18
f2-21;0.03;570;71;20
f2-22;0.03;561;75;20
f2-23;0.03;574;135;21
f2-24;0.03;581;191;22
f2-25;0.04;624;178;25
f2-26;0.02;633;177;25
f2-27;0.03;619;128;24
f2-28;0.03;642;244;73
f2-29;0.02;844;75;29
f2-30;0.03;825;77;29
f2-31;0.03;883;179;33
f2-32;0.02;878;176;33
f2-33;0.03;890;131;32
f2-34;0.04;898;138;32
f2-35;0.02;950;174;36
f2-36;0.03;935;70;34
f2-37;0.04;1002;74;37
f2-38;0.03;1000;64;37
f2-39;0.04;1010;177;39
f2-40;0.04;944;246;88
f2-41;0.03;943;244;88
f2-42;0.04;1046;72;40
f2-43;0.04;1044;72;40
f2-44;0.04;1056;140;41
f2-45;0.02;1055;131;41
f2-46;0.03;1097;197;44
f2-47;0.02;1115;129;43
f2-48;0.03;1103;143;43
f2-49;0.03;77;239;48
f2-50;0.03;67;235;48
f2-51;0.04;69;306;49
f2-52;0.02;162;310;52
f2-53;0.03;156;307;52
f2-54;0.04;162;352;53
f2-55;0.02;146;358;53
f2-56;0.02;251;357;58
f2-57;0.02;151;413;105
f2-58;0.02;206;224;54
f2-59;0.03;200;305;55
f2-60;0.02;200;290;55
f2-61;0.03;269;304;57
f2-62;0.02;267;413;110
f2-63;0.02;325;295;60
f2-64;0.03;318;311;60
f2-65;0.02;310;429;113
f2-66;0.03;319;421;113
f2-67;0.04;373;290;63
f2-68;0.04;382;290;63
f2-69;0.02;456;235;65
f2-70;0.04;455;311;66
f2-71;0.04;455;350;67
f2-72;0.02;387;432;116
f2-73;0.03;566;363;72
f2-74;0.02;581;369;72
f2-75;0.02;464;412;118
f2-76;0.04;525;292;69
f2-77;0.02;510;305;69
f2-78;0.02;580;228;70
f2-79;0.04;639;309;74
f2-80;0.02;620;415;124
f2-81;0.02;780;350;81
f2-82;0.04;772;356;81
f2-83;0.02;701;428;127
f2-84;0.02;700;415;127
f2-85;0.03;848;245;82
f2-86;0.04;840;238;82
f2-87;0.04;827;306;83
f2-88;0.03;830;295;83
f2-89;0.03;881;357;87
f2-90;0.02;839;409;131
f2-91;0.03;839;429;131
f2-92;0.02;952;309;89
f2-93;0.04;945;306;89
f2-94;0.04;997;230;91
f2-95;0.02;990;233;91
f2-96;0.02;989;350;93
f2-97;0.04;1003;372;93
f2-98;0.03;943;430;136
f2-99;0.04;1111;368;98
f2-100;0.04;1094;360;98
f2-101;0.02;1099;302;97
f2-102;0.02;1195;226;99
f2-103;0.03;1191;307;100
f2-104;0.03;1199;310;100
f2-105;0.03;67;547;104
f2-106;0.03;66;574;150
f2-107;0.04;69;574;150
f2-108;0.04;213;428;108
f2-109;0.03;259;482;111
f2-110;0.04;328;475;114
f2-111;0.02;312;529;115
f2-112;0.02;312;526;115
f2-113;0.03;259;584;156
f2-114;0.03;470;536;120
f2-115;0.02;467;494;119
f2-116;0.02;466;480;119
f2-117;0.04;574;530;123
f2-118;0.02;576;532;123
f2-119;0.03;640;531;126
f2-120;0.04;639;546;126
f2-121;0.04;581;577;166
f2-122;0.04;571;593;166
f2-123;0.04;688;481;128
f2-124;0.02;684;489;128
f2-125;0.03;828;495;132
f2-126;0.04;771;541;130
f2-127;0.02;842;578;174
f2-128;0.02;833;587;174
f2-129;0.03;942;527;138
f2-130;0.03;939;489;137
f2-131;0.02;939;489;137
f2-132;0.03;1001;491;140
f2-133;0.02;1009;535;141
f2-134;0.04;1000;537;141
f2-135;0.03;929;582;178
f2-136;0.04;950;594;178
f2-137;0.02;1043;409;142
f2-138;0.02;1057;475;143
f2-139;0.02;1113;476;145
f2-140;0.03;1183;480;148
f2-141;0.02;1183;487;148
f2-142;0.04;1190;533;149
f2-143;0.04;1103;582;184
f2-144;0.03;1098;588;184
f2-145;0.02;78;650;151
f2-146;0.03;222;586;154
f2-147;0.03;222;585;154
f2-148;0.04;210;644;155
f2-149;0.04;311;655;159
f2-150;0.02;318;645;159
f2-151;0.03;383;582;160
f2-152;0.02;470;648;163
f2-153;0.03;525;574;164
f2-154;0.03;515;585;164
f2-155;0.03;510;646;165
f2-156;0.03;509;660;165
f2-157;0.04;563;644;167
f2-158;0.03;690;594;170
f2-159;0.02;679;587;170
f2-160;0.03;683;655;171
f2-161;0.04;698;657;171
f2-162;0.02;779;652;173
f2-163;0.03;770;650;173
f2-164;0.04;842;650;175
f2-165;0.02;896;590;176
f2-166;0.04;877;591;176
f2-167;0.02;882;651;177
f2-168;0.03;943;655;179
f2-169;0.04;949;639;179
f2-170;0.04;1044;587;182
f2-171;0.02;1115;659;185
f2-172;0.03;1110;656;185
f2-173;0.02;1184;311;100
f2-174;0.02;777;641;173
f2-175;0.02;937;359;90
f2-176;0.04;261;661;157
f2-177;0.03;1004;186;39
f2-178;0.03;165;147;5
f2-179;0.04;947;184;36
f2-180;0.03;623;191;25
f2-181;0.03;63;189;3
f2-182;0.03;1111;193;44
f2-183;0.02;947;577;178
f2-184;0.02;206;659;155
f2-185;0.04;76;178;3
f2-186;0.03;933;542;138
f2-187;0.04;775;595;172
f2-188;0.04;700;576;170
f2-189;0.02;475;243;65
f2-190;0.04;468;132;18
f2-191;0.04;702;227;76
f2-192;0.03;61;232;48
f2-193;0.04;325;228;59
f2-194;0.02;73;132;2
f2-195;0.04;1095;352;98
f2-196;0.04;571;185;22
f2-197;0.03;626;129;24
f2-198;0.03;330;183;14
f2-199;0.04;1046;479;143
f2-200;0.04;474;412;118
f2-201;0.02;1188;418;147
f2-202;0.03;152;197;6
f2-203;0.03;1050;592;182
f2-204;0.03;682;646;171
f2-205;0.02;630;194;25
f2-206;0.02;59;662;151
f2-207;0.04;946;78;34
f2-208;0.04;1110;493;145
f2-209;0.04;880;650;177
f2-210;0.03;469;656;163
f2-211;0.03;472;535;120
f2-212;0.04;369;647;161
f2-213;0.04;75;63;1
f2-214;0.03;152;146;5
f2-215;0.03;530;230;68
f2-216;0.03;207;230;54
f2-217;0.03;833;369;84
f2-218;0.02;1103;480;145
f2-219;0.03;467;483;119
f2-220;0.03;575;427;121
f2-221;0.03;996;185;39
f2-222;0.04;1186;140;46
f2-223;0.02;216;586;154
f2-224;0.03;827;423;131
f2-225;0.03;947;488;137
f2-226;0.04;834;369;84
f2-227;0.02;317;240;59
f2-228;0.02;578;309;71
f2-229;0.03;166;655;153
f2-230;0.04;635;81;23
f2-231;0.03;262;301;57
f2-232;0.04;322;180;14
f2-233;0.02;582;132;21
f2-234;0.03;201;659;155
f2-235;0.03;880;239;85
f2-236;0.04;476;240;65
f2-237;0.03;470;187;19
f2-238;0.02;467;586;162
f2-239;0.02;1179;431;147
f2-240;0.04;1046;297;95
f2-241;0.03;897;302;86
f2-242;0.04;697;574;170
f2-243;0.04;389;539;117
f2-244;0.02;573;427;121
f2-245;0.02;691;480;128
f2-246;0.03;164;303;52
f2-247;0.04;847;76;29
f2-248;0.02;321;175;14
f2-249;0.02;256;576;156
f2-250;0.02;163;659;153
